Time (s),Steering (rad)
1728212774.9256902,-0.04712389063608474
1728212774.957688,-0.04476769631233996
1728212775.0069718,-0.04182245236736169
1728212775.0538507,-0.03976078285423366
1728212775.1286561,-0.03858268361176667
1728212775.1604316,-0.03652101409863864
1728212775.2835274,-0.03652101409863864
1728212775.3853455,-0.03652101409863864
1728212775.490538,-0.03976078285423366
1728212775.5388606,-0.03976078285423366
1728212775.5857718,-0.03976078285423366
1728212775.651455,-0.03976078285423366
1728212775.6976368,-0.03976078285423366
1728212775.7450643,-0.03976078285423366
1728212775.7929535,-0.03976078285423366
1728212775.8615546,-0.03976078285423366
1728212775.9063609,-0.03976078285423366
1728212775.9548647,-0.03976078285423366
1728212776.0022135,-0.03976078285423366
1728212776.0659163,-0.03976078285423366
1728212776.1134036,-0.03858268361176667
1728212776.1612623,-0.03858268361176667
1728212776.2105486,-0.03652101409863864
1728212776.2582545,-0.03652101409863864
1728212776.3215098,-0.03652101409863864
1728212776.3695629,-0.03652101409863864
1728212776.4178052,-0.03652101409863864
1728212776.4822667,-0.03652101409863864
1728212776.530815,-0.03652101409863864
1728212776.5788329,-0.03652101409863864
1728212776.6265821,-0.03652101409863864
1728212776.673875,-0.03652101409863864
1728212776.7491524,-0.03652101409863864
1728212776.7818077,-0.03652101409863864
1728212776.903001,-0.034459344585510615
1728212777.005357,-0.034459344585510615
1728212777.1109576,-0.03652101409863864
1728212777.1588187,-0.03652101409863864
1728212777.2077532,-0.03858268361176667
1728212777.2714732,-0.03858268361176667
1728212777.3192968,-0.03652101409863864
1728212777.367528,-0.03652101409863864
1728212777.4148657,-0.03652101409863864
1728212777.4628468,-0.03652101409863864
1728212777.5278304,-0.03652101409863864
1728212777.5756586,-0.03652101409863864
1728212777.6229277,-0.03858268361176667
1728212777.6869788,-0.03976078285423366
1728212777.735944,-0.03976078285423366
1728212777.7835374,-0.03858268361176667
1728212777.8306658,-0.03652101409863864
1728212777.8788207,-0.03652101409863864
1728212777.943046,-0.03652101409863864
1728212777.9914072,-0.03858268361176667
1728212778.0401838,-0.03976078285423366
1728212778.0880294,-0.03976078285423366
1728212778.1347384,-0.04182245236736169
1728212778.1989908,-0.04182245236736169
1728212778.2470057,-0.04182245236736169
1728212778.295526,-0.04182245236736169
1728212778.3436909,-0.03976078285423366
1728212778.3905745,-0.03976078285423366
1728212778.4549227,-0.03946625804361691
1728212778.5035806,-0.03858268361176667
1728212778.5554197,-0.03652101409863864
1728212778.5992246,-0.03858268361176667
1728212778.6635284,-0.03976078285423366
1728212778.7126672,-0.03976078285423366
1728212778.7606266,-0.04182245236736169
1728212778.8068616,-0.04476769631233996
1728212778.8722143,-0.04476769631233996
1728212778.922323,-0.04712389063608474
1728212778.9688442,-0.055370572849786054
1728212779.1301658,-0.05213080409419103
1728212779.2509098,-0.04712389063608474
1728212779.3525805,-0.04712389063608474
1728212779.4585233,-0.04918556014921276
1728212779.5595124,-0.04712389063608474
1728212779.6663508,-0.04712389063608474
1728212779.713973,-0.04476769631233996
1728212779.7617984,-0.04182245236736169
1728212779.8713815,-0.04182245236736169
1728212779.9189324,-0.03976078285423366
1728212779.965395,-0.03976078285423366
1728212780.0318778,-0.03976078285423366
1728212780.0772376,-0.03976078285423366
1728212780.1261768,-0.03976078285423366
1728212780.1765382,-0.04182245236736169
1728212780.2383268,-0.03976078285423366
1728212780.2862697,-0.04182245236736169
1728212780.3341606,-0.04182245236736169
1728212780.3847754,-0.03976078285423366
1728212780.429546,-0.03858268361176667
1728212780.4941385,-0.03976078285423366
1728212780.5426102,-0.03976078285423366
1728212780.590115,-0.03976078285423366
1728212780.654272,-0.03976078285423366
1728212780.7027771,-0.03976078285423366
1728212780.7505023,-0.03976078285423366
1728212780.7996578,-0.03976078285423366
1728212780.8647463,-0.03976078285423366
1728212780.909449,-0.03976078285423366
1728212780.9596317,-0.03976078285423366
1728212781.0312772,-0.03976078285423366
1728212781.0615213,-0.03976078285423366
1728212781.183016,-0.03652101409863864
1728212781.2828012,-0.03858268361176667
1728212781.390688,-0.03858268361176667
1728212781.4375694,-0.03976078285423366
1728212781.4854949,-0.03976078285423366
1728212781.5498855,-0.03976078285423366
1728212781.5985436,-0.03858268361176667
1728212781.6475022,-0.03858268361176667
1728212781.6935363,-0.03976078285423366
1728212781.7425282,-0.03976078285423366
1728212781.8067422,-0.03976078285423366
1728212781.8546326,-0.03976078285423366
1728212781.9010344,-0.03976078285423366
1728212781.9491045,-0.03976078285423366
1728212782.0142238,-0.03976078285423366
1728212782.0630229,-0.03976078285423366
1728212782.1101186,-0.03976078285423366
1728212782.158516,-0.03976078285423366
1728212782.2056885,-0.03976078285423366
1728212782.2700863,-0.03976078285423366
1728212782.3178847,-0.03976078285423366
1728212782.3660448,-0.03976078285423366
1728212782.414917,-0.04182245236736169
1728212782.461735,-0.04182245236736169
1728212782.5249915,-0.03976078285423366
1728212782.5733407,-0.03976078285423366
1728212782.6242645,-0.03976078285423366
1728212782.6716833,-0.03976078285423366
1728212782.733328,-0.03858268361176667
1728212782.7824829,-0.03652101409863864
1728212782.828931,-0.03652101409863864
1728212782.877983,-0.03652101409863864
1728212782.9438317,-0.03858268361176667
1728212782.989479,-0.03976078285423366
1728212783.038434,-0.04182245236736169
1728212783.0866864,-0.04182245236736169
1728212783.1491122,-0.03976078285423366
1728212783.1979246,-0.03976078285423366
1728212783.2455223,-0.03976078285423366
1728212783.2938335,-0.03976078285423366
1728212783.370979,-0.03976078285423366
1728212783.40043,-0.03976078285423366
1728212783.4500885,-0.03858268361176667
1728212783.5118623,-0.03858268361176667
1728212783.6217513,-0.03652101409863864
1728212783.7248864,-0.034459344585510615
1728212783.828035,-0.034459344585510615
1728212783.9313157,-0.034459344585510615
1728212784.036445,-0.034459344585510615
1728212784.0843801,-0.034459344585510615
1728212784.1326518,-0.034459344585510615
1728212784.1999686,-0.03328124742363822
1728212784.2461514,-0.034459344585510615
1728212784.2946215,-0.034459344585510615
1728212784.340358,-0.034459344585510615
1728212784.405156,-0.034459344585510615
1728212784.454585,-0.034459344585510615
1728212784.503617,-0.034459344585510615
1728212784.5498624,-0.034459344585510615
1728212784.598778,-0.034459344585510615
1728212784.6646621,-0.034459344585510615
1728212784.7084801,-0.034459344585510615
1728212784.7559333,-0.03652101409863864
1728212784.8037982,-0.03652101409863864
1728212784.8677948,-0.03652101409863864
1728212784.9170382,-0.03652101409863864
1728212784.963815,-0.03858268361176667
1728212785.0131083,-0.03976078285423366
1728212785.0597513,-0.03976078285423366
1728212785.1237507,-0.03976078285423366
1728212785.1734197,-0.03976078285423366
1728212785.2210977,-0.03976078285423366
1728212785.267867,-0.03976078285423366
1728212785.3318307,-0.04182245236736169
1728212785.381255,-0.04182245236736169
1728212785.4283726,-0.04182245236736169
1728212785.4770064,-0.04182245236736169
1728212785.540462,-0.04388412188048972
1728212785.5881288,-0.04182245236736169
1728212785.6364481,-0.04182245236736169
1728212785.709096,-0.04182245236736169
1728212785.7414336,-0.04182245236736169
1728212785.8604908,-0.04182245236736169
1728212785.9658778,-0.04182245236736169
1728212786.069656,-0.04182245236736169
1728212786.165405,-0.03976078285423366
1728212786.2293484,-0.03976078285423366
1728212786.278121,-0.03858268361176667
1728212786.3249023,-0.03858268361176667
1728212786.388929,-0.03858268361176667
1728212786.4367983,-0.03858268361176667
1728212786.4853706,-0.03652101409863864
1728212786.5337052,-0.03858268361176667
1728212786.5817902,-0.03858268361176667
1728212786.6453757,-0.03652101409863864
1728212786.6931543,-0.03652101409863864
1728212786.7434132,-0.03652101409863864
1728212786.789137,-0.03652101409863864
1728212786.8539505,-0.03652101409863864
1728212786.9028103,-0.03652101409863864
1728212786.9495747,-0.03652101409863864
1728212786.9969604,-0.03652101409863864
1728212787.045184,-0.03652101409863864
1728212787.1086059,-0.03652101409863864
1728212787.1590471,-0.03652101409863864
1728212787.206316,-0.03858268361176667
1728212787.2528136,-0.03976078285423366
1728212787.317758,-0.03976078285423366
1728212787.3653438,-0.03976078285423366
1728212787.4122438,-0.03652101409863864
1728212787.4597812,-0.03652101409863864
1728212787.507838,-0.034459344585510615
1728212787.5721295,-0.034459344585510615
1728212787.6198237,-0.03121957791051019
1728212787.668486,-0.029157906316787566
1728212787.718026,-0.028274333965531924
1728212787.7800114,-0.025918139641787144
1728212787.8283064,-0.025918139641787144
1728212787.876552,-0.025918139641787144
1728212787.9245822,-0.023856470128659116
1728212787.9878082,-0.022972895696808875
1728212788.0363932,-0.022972895696808875
1728212788.0842469,-0.020911226183680846
1728212788.1327055,-0.020911226183680846
1728212788.1960382,0.0
1728212788.259714,0.0
1728212788.3088121,0.0
1728212788.411925,0.0
1728212788.5153635,-0.0029452431647552964
1728212788.622333,-0.013548118401829767
1728212788.6699622,-0.015609788955255095
1728212788.7330291,-0.015609788955255095
1728212788.7820938,-0.015609788955255095
1728212788.8294575,-0.017671459508680428
1728212788.8776102,-0.018555031859936066
1728212788.9409468,-0.018555031859936066
1728212788.99003,-0.018555031859936066
1728212789.0376081,-0.018555031859936066
1728212789.0855634,-0.018555031859936066
1728212789.1340506,-0.018555031859936066
1728212789.197319,-0.017671459508680428
1728212789.24593,-0.017671459508680428
1728212789.293432,-0.017671459508680428
1728212789.3421333,-0.018555031859936066
1728212789.3897672,-0.018555031859936066
1728212789.4525216,-0.018555031859936066
1728212789.503077,-0.018555031859936066
1728212789.5503163,-0.020911226183680846
1728212789.5973396,-0.020911226183680846
1728212789.6621904,-0.023856470128659116
1728212789.709745,-0.023856470128659116
1728212789.7590556,-0.023856470128659116
1728212789.8075266,-0.022972895696808875
1728212789.884361,-0.023856470128659116
1728212789.917477,-0.023856470128659116
1728212789.966771,-0.022972895696808875
1728212790.0315995,-0.022972895696808875
1728212790.1358938,-0.020911226183680846
1728212790.2456417,-0.020911226183680846
1728212790.3514698,-0.020911226183680846
1728212790.6121018,-0.022972895696808875
1728212790.7390294,-0.018555031859936066
1728212790.8672767,-0.018555031859936066
1728212790.9804568,-0.017671459508680428
1728212791.0281603,-0.018555031859936066
1728212791.104454,-0.018555031859936066
1728212791.1323996,-0.017671459508680428
1728212791.2534385,-0.015609788955255095
1728212791.358321,-0.015609788955255095
1728212791.4584944,-0.015609788955255095
1728212791.5634177,-0.018555031859936066
1728212791.6126423,-0.020911226183680846
1728212791.6594477,-0.020911226183680846
1728212791.7739313,-0.020911226183680846
1728212791.8215675,-0.022972895696808875
1728212791.8638623,-0.022972895696808875
1728212791.9276042,-0.023856470128659116
1728212791.9756057,-0.023856470128659116
1728212792.023123,-0.022972895696808875
1728212792.0720775,-0.020911226183680846
1728212792.1359308,-0.020911226183680846
1728212792.1846194,-0.020911226183680846
1728212792.2336934,-0.022972895696808875
1728212792.2795315,-0.022972895696808875
1728212792.329004,-0.022972895696808875
1728212792.391657,-0.022972895696808875
1728212792.440448,-0.020911226183680846
1728212792.4892955,-0.022972895696808875
1728212792.536819,-0.023856470128659116
1728212792.5995188,-0.023856470128659116
1728212792.6475759,-0.023856470128659116
1728212792.6969867,-0.034459344585510615
1728212792.7436206,-0.04182245236736169
1728212792.8082578,-0.04388412188048972
1728212792.8558288,-0.04182245236736169
1728212792.9030821,-0.03976078285423366
1728212792.9510493,-0.03652101409863864
1728212793.0281415,-0.03328124742363822
1728212793.0601165,-0.03121957791051019
1728212793.1086228,-0.03121957791051019
1728212793.1567507,-0.03121957791051019
1728212793.2349076,-0.03121957791051019
1728212793.2660017,-0.03121957791051019
1728212793.3152692,-0.03121957791051019
1728212793.3620398,-0.03121957791051019
1728212793.4377382,-0.03121957791051019
1728212793.469558,-0.03121957791051019
1728212793.5172594,-0.03121957791051019
1728212793.582801,-0.03121957791051019
1728212793.6899855,-0.029157906316787566
1728212793.7945225,-0.025918139641787144
1728212793.8997245,-0.023856470128659116
1728212793.9482017,-0.023856470128659116
1728212793.9948223,-0.020911226183680846
1728212794.1059093,-0.020911226183680846
1728212794.1537154,-0.020911226183680846
1728212794.202419,-0.018555031859936066
1728212794.3136847,-0.018555031859936066
1728212794.3618665,-0.018555031859936066
1728212794.408879,-0.018555031859936066
1728212794.4728603,-0.017671459508680428
1728212794.521696,-0.015609788955255095
1728212794.5687985,-0.017671459508680428
1728212794.6179252,-0.015609788955255095
1728212794.6813502,-0.015609788955255095
1728212794.7299135,-0.018555031859936066
1728212794.7773485,-0.029157906316787566
1728212794.824813,-0.029157906316787566
1728212794.8732743,-0.03121957791051019
1728212794.9385858,-0.03121957791051019
1728212794.9852738,-0.034459344585510615
1728212795.0338194,-0.034459344585510615
1728212795.0821195,-0.03858268361176667
1728212795.1453824,-0.03976078285423366
1728212795.1940413,-0.04182245236736169
1728212795.2423277,-0.04182245236736169
1728212795.2891188,-0.04182245236736169
1728212795.3537986,-0.04476769631233996
1728212795.4018934,-0.04712389063608474
1728212795.449182,-0.04918556014921276
1728212795.4981217,-0.05743224236291409
1728212795.575235,-0.06803511890036018
1728212795.605088,-0.06803511890036018
1728212795.6533935,-0.06803511890036018
1728212795.7188213,-0.07009678841348821
1728212795.8280551,-0.06803511890036018
1728212795.9321592,-0.06597344522604295
1728212796.0321958,-0.06273368063163713
1728212796.139852,-0.06273368063163713
1728212796.1887484,-0.06273368063163713
1728212796.2360625,-0.06273368063163713
1728212796.346158,-0.06273368063163713
1728212796.3962672,-0.06273368063163713
1728212796.443069,-0.06273368063163713
1728212796.5066302,-0.06273368063163713
1728212796.5541596,-0.06597344522604295
1728212796.6023357,-0.06597344522604295
1728212796.6502118,-0.06597344522604295
1728212796.6982057,-0.06273368063163713
1728212796.7630923,-0.06273368063163713
1728212796.8113358,-0.06273368063163713
1728212796.8618526,-0.06273368063163713
1728212796.9068015,-0.0606720111185091
1728212796.9560583,-0.0606720111185091
1728212797.019056,-0.05743224236291409
1728212797.0677078,-0.05213080409419103
1728212797.1142752,-0.050069134581063005
1728212797.1645713,-0.04182245236736169
1728212797.2262104,-0.03976078285423366
1728212797.2741463,-0.03976078285423366
1728212797.3211858,-0.03858268361176667
1728212797.3849783,-0.03858268361176667
1728212797.4333367,-0.03858268361176667
1728212797.4817727,-0.03652101409863864
1728212797.5292013,-0.03652101409863864
1728212797.603483,-0.03652101409863864
1728212797.6351798,-0.018555031859936066
1728212797.7561922,-0.010308350686532047
1728212797.8580027,-0.010308350686532047
1728212797.962329,-0.013548118401829767
1728212798.066383,-0.023856470128659116
1728212798.1714287,-0.025918139641787144
1728212798.2193077,-0.028274333965531924
1728212798.267269,-0.029157906316787566
1728212798.377469,-0.018555031859936066
1728212798.4242737,-0.017671459508680428
1728212798.4722495,-0.015609788955255095
1728212798.5367353,-0.015609788955255095
1728212798.5851564,-0.015609788955255095
1728212798.634269,-0.015609788955255095
1728212798.681709,-0.015609788955255095
1728212798.744801,-0.015609788955255095
1728212798.7932913,-0.013548118401829767
1728212798.8404033,0.0
1728212798.9047375,0.0
1728212798.9538183,0.0
1728212799.0014,0.0
1728212799.04834,0.0
1728212799.097668,0.0
1728212799.1609325,0.0
1728212799.2084906,0.0
1728212799.2564602,0.0
1728212799.3053777,-0.0029452431647552964
1728212799.3529308,-0.018555031859936066
1728212799.4161294,-0.018555031859936066
1728212799.4659448,-0.018555031859936066
1728212799.5137732,-0.017671459508680428
1728212799.5617483,-0.018555031859936066
1728212799.6090443,-0.018555031859936066
1728212799.6726146,-0.020911226183680846
1728212799.7205565,-0.020911226183680846
1728212799.7693932,-0.018555031859936066
1728212799.8165143,-0.015609788955255095
1728212799.8643997,-0.015609788955255095
1728212799.9290838,-0.015609788955255095
1728212799.9786086,-0.015609788955255095
1728212800.0251267,-0.017671459508680428
1728212800.073628,-0.018555031859936066
1728212800.1376522,-0.020911226183680846
1728212800.1855443,-0.022972895696808875
1728212800.234118,-0.023856470128659116
1728212800.2813993,-0.023856470128659116
1728212800.3553698,-0.023856470128659116
1728212800.3870442,-0.023856470128659116
1728212800.4361496,-0.020911226183680846
1728212800.4996474,-0.020911226183680846
1728212800.6103778,-0.020911226183680846
1728212800.7184556,-0.020911226183680846
1728212800.7663538,-0.022972895696808875
1728212800.814347,-0.023856470128659116
1728212800.878946,-0.025918139641787144
1728212800.9265015,-0.025918139641787144
1728212800.9749396,-0.025918139641787144
1728212801.022834,-0.023856470128659116
1728212801.0703545,-0.022972895696808875
1728212801.1354218,-0.020911226183680846
1728212801.1825297,-0.018555031859936066
1728212801.230346,-0.015609788955255095
1728212801.27936,-0.013548118401829767
1728212801.3433816,-0.013548118401829767
1728212801.3907437,-0.015609788955255095
1728212801.4391022,-0.013548118401829767
1728212801.5033312,-0.013548118401829767
1728212801.55054,-0.013548118401829767
1728212801.5984771,-0.013548118401829767
1728212801.6480277,-0.013548118401829767
1728212801.7112217,-0.013548118401829767
1728212801.7588077,-0.015609788955255095
1728212801.80842,-0.015609788955255095
1728212801.8565202,-0.017671459508680428
1728212801.9190247,-0.025918139641787144
1728212801.981597,-0.03652101409863864
1728212802.013197,-0.03976078285423366
1728212802.0618699,-0.03976078285423366
1728212802.125085,-0.03858268361176667
1728212802.1871777,-0.029157906316787566
1728212802.2185206,-0.028274333965531924
1728212802.2972577,-0.020911226183680846
1728212802.347095,-0.020911226183680846
1728212802.3952658,-0.020911226183680846
1728212802.441758,-0.020911226183680846
1728212802.5498536,-0.020911226183680846
1728212802.6000862,-0.020911226183680846
1728212802.6481013,-0.020911226183680846
1728212802.753069,-0.020911226183680846
1728212802.8012948,-0.018555031859936066
1728212802.8496513,-0.018555031859936066
1728212802.9137518,-0.018555031859936066
1728212802.9614,-0.018555031859936066
1728212803.0118616,-0.018555031859936066
1728212803.0581696,-0.017671459508680428
1728212803.106536,-0.018555031859936066
1728212803.1699178,-0.020911226183680846
1728212803.2190964,-0.020911226183680846
1728212803.2661724,-0.020911226183680846
1728212803.3125603,-0.020911226183680846
1728212803.3604922,-0.020911226183680846
1728212803.4263346,-0.020911226183680846
1728212803.473501,-0.020911226183680846
1728212803.5220306,-0.020911226183680846
1728212803.5869484,-0.020911226183680846
1728212803.6363637,-0.020911226183680846
1728212803.6823385,-0.020911226183680846
1728212803.7460902,-0.022972895696808875
1728212803.794108,-0.023856470128659116
1728212803.8438904,-0.025918139641787144
1728212803.889551,-0.04476769631233996
1728212803.9375134,-0.05213080409419103
1728212804.0169172,-0.05213080409419103
1728212804.0477023,-0.050069134581063005
1728212804.095762,-0.050069134581063005
1728212804.1462216,-0.055370572849786054
1728212804.219317,-0.05743224236291409
1728212804.251741,-0.05743224236291409
1728212804.372796,-0.0606720111185091
1728212804.4748802,-0.05743224236291409
1728212804.5754924,-0.06273368063163713
1728212804.684632,-0.06597344522604295
1728212804.7307847,-0.07009678841348821
1728212804.780062,-0.07098035868414924
1728212804.8872437,-0.07834346646600034
1728212804.9340367,-0.07834346646600034
1728212804.982523,-0.0762817969528723
1728212805.0479817,-0.0762817969528723
1728212805.0977736,-0.06597344522604295
1728212805.1433449,-0.05743224236291409
1728212805.1911864,-0.050069134581063005
1728212805.2398112,-0.050069134581063005
1728212805.3014987,-0.04712389063608474
1728212805.350235,-0.04476769631233996
1728212805.398031,-0.04182245236736169
1728212805.4466798,-0.04182245236736169
1728212805.493167,-0.04182245236736169
1728212805.558759,-0.04182245236736169
1728212805.6077337,-0.04182245236736169
1728212805.6550426,-0.04182245236736169
1728212805.7029939,-0.04182245236736169
1728212805.7660625,-0.04182245236736169
1728212805.8151255,-0.04476769631233996
1728212805.8613234,-0.04476769631233996
1728212805.9101012,-0.04712389063608474
1728212805.975594,-0.04712389063608474
1728212806.0218718,-0.04712389063608474
1728212806.0711763,-0.04712389063608474
1728212806.118617,-0.04476769631233996
1728212806.169255,-0.04476769631233996
1728212806.2297552,-0.04476769631233996
1728212806.2782242,-0.04712389063608474
1728212806.327112,-0.050069134581063005
1728212806.3732297,-0.05213080409419103
1728212806.4384418,-0.055370572849786054
1728212806.4876194,-0.05743224236291409
1728212806.5347543,-0.05743224236291409
1728212806.5817556,-0.05743224236291409
1728212806.6454585,-0.0606720111185091
1728212806.6952586,-0.06273368063163713
1728212806.7418315,-0.06273368063163713
1728212806.78919,-0.06597344522604295
1728212806.8643715,-0.06597344522604295
1728212806.8964546,-0.06803511890036018
1728212807.018493,-0.06803511890036018
1728212807.124529,-0.06273368063163713
1728212807.1717925,-0.06273368063163713
1728212807.2199335,-0.06273368063163713
1728212807.3301008,-0.0606720111185091
1728212807.3784807,-0.0606720111185091
1728212807.4261444,-0.0606720111185091
1728212807.489285,-0.0606720111185091
1728212807.5377924,-0.0606720111185091
1728212807.585543,-0.0606720111185091
1728212807.6334152,-0.05743224236291409
1728212807.6974,-0.04918556014921276
1728212807.7460048,-0.029157906316787566
1728212807.7946897,-0.010308350686532047
1728212807.8422043,-0.005006913458106301
1728212807.8903956,-0.005006913458106301
1728212807.9534118,-0.0029452431647552964
1728212808.0015051,-0.0029452431647552964
1728212808.049468,-0.005006913458106301
1728212808.0975513,-0.023856470128659116
1728212808.1627982,-0.034459344585510615
1728212808.2105248,-0.034459344585510615
1728212808.258038,-0.03652101409863864
1728212808.3051553,-0.03976078285423366
1728212808.3692658,-0.03976078285423366
1728212808.4172487,-0.03858268361176667
1728212808.465783,-0.03858268361176667
1728212808.715833,-0.03652101409863864
1728212808.8434703,-0.025918139641787144
1728212808.9727008,-0.03121957791051019
1728212809.083557,-0.029157906316787566
1728212809.1474798,-0.029157906316787566
1728212809.2554126,-0.029157906316787566
1728212809.357412,-0.029157906316787566
1728212809.4616573,-0.03121957791051019
1728212809.5093937,-0.03121957791051019
1728212809.5588586,-0.03121957791051019
1728212809.669218,-0.03121957791051019
1728212809.7153213,-0.03121957791051019
1728212809.765046,-0.03121957791051019
1728212809.8733444,-0.03121957791051019
1728212809.9199255,-0.03121957791051019
1728212809.967916,-0.029157906316787566
1728212810.0795128,-0.029157906316787566
1728212810.1288455,-0.03121957791051019
1728212810.176168,-0.03328124742363822
1728212810.224194,-0.034459344585510615
1728212810.2873845,-0.034459344585510615
1728212810.3352296,-0.03652101409863864
1728212810.3832178,-0.03652101409863864
1728212810.4314106,-0.05213080409419103
1728212810.4966097,-0.05743224236291409
1728212810.543394,-0.05743224236291409
1728212810.592449,-0.055370572849786054
1728212810.6402786,-0.055370572849786054
1728212810.703964,-0.055370572849786054
1728212810.7523646,-0.055370572849786054
1728212810.7994683,-0.05743224236291409
1728212810.8484282,-0.05743224236291409
1728212810.8953307,-0.0606720111185091
1728212810.9619696,-0.05743224236291409
1728212811.011371,-0.055370572849786054
1728212811.055582,-0.05213080409419103
1728212811.1044,-0.050069134581063005
1728212811.1527903,-0.050069134581063005
1728212811.2164958,-0.050069134581063005
1728212811.2666376,-0.050069134581063005
1728212811.314665,-0.050069134581063005
1728212811.3824196,-0.050069134581063005
1728212811.445122,-0.050069134581063005
1728212811.4711263,-0.050069134581063005
1728212811.5198336,-0.050069134581063005
1728212811.5649078,-0.050069134581063005
1728212811.6412084,-0.04918556014921276
1728212811.6735547,-0.04712389063608474
1728212811.7216887,-0.04918556014921276
1728212811.7859335,-0.050069134581063005
1728212811.8954809,-0.050069134581063005
1728212812.003813,-0.04712389063608474
1728212812.0515897,-0.04712389063608474
1728212812.0996964,-0.04712389063608474
1728212812.164658,-0.04712389063608474
1728212812.2124877,-0.04712389063608474
1728212812.2608333,-0.04712389063608474
1728212812.3075259,-0.04712389063608474
1728212812.355927,-0.04712389063608474
1728212812.421253,-0.04712389063608474
1728212812.4682572,-0.04712389063608474
1728212812.5153735,-0.04712389063608474
1728212812.564346,-0.04712389063608474
1728212812.629522,-0.04712389063608474
1728212812.6763387,-0.04712389063608474
1728212812.723573,-0.04712389063608474
1728212812.7883286,-0.04476769631233996
1728212812.8362436,-0.04476769631233996
1728212812.8834329,-0.04476769631233996
1728212812.9321864,-0.04476769631233996
1728212812.9973762,-0.04712389063608474
1728212813.0445058,-0.04712389063608474
1728212813.0920713,-0.04712389063608474
1728212813.1401627,-0.04712389063608474
1728212813.1876965,-0.04712389063608474
1728212813.2521315,-0.04476769631233996
1728212813.3003514,-0.04476769631233996
1728212813.3477838,-0.04476769631233996
1728212813.3948967,-0.04476769631233996
1728212813.469933,-0.04476769631233996
1728212813.517947,-0.04712389063608474
1728212813.6238806,-0.04712389063608474
1728212813.7276845,-0.04712389063608474
1728212813.835342,-0.04712389063608474
1728212813.8828826,-0.04712389063608474
1728212813.9316018,-0.04712389063608474
1728212813.9959369,-0.04712389063608474
1728212814.0437124,-0.04712389063608474
1728212814.0915508,-0.04712389063608474
1728212814.1390593,-0.04712389063608474
1728212814.186943,-0.04712389063608474
1728212814.251018,-0.04712389063608474
1728212814.2992656,-0.04712389063608474
1728212814.3470786,-0.04712389063608474
1728212814.3953555,-0.04712389063608474
1728212814.4592836,-0.050069134581063005
1728212814.507108,-0.050069134581063005
1728212814.5561707,-0.050069134581063005
1728212814.6030295,-0.055370572849786054
1728212814.6674418,-0.055370572849786054
1728212814.7151077,-0.055370572849786054
1728212814.7634308,-0.04476769631233996
1728212814.8114188,-0.029157906316787566
1728212814.875726,-0.012370021239957377
1728212814.924218,-0.010308350686532047
1728212814.9730017,-0.010308350686532047
1728212815.0210414,-0.010308350686532047
1728212815.0965538,-0.013548118401829767
1728212815.1269646,-0.013548118401829767
1728212815.1770499,-0.013548118401829767
1728212815.2396011,-0.015609788955255095
1728212815.3018723,-0.017671459508680428
1728212815.333647,-0.018555031859936066
1728212815.3805156,-0.020911226183680846
1728212815.4439836,-0.020911226183680846
1728212815.5519824,-0.022972895696808875
1728212815.6544938,-0.023856470128659116
1728212815.759209,-0.025918139641787144
1728212815.8074725,-0.025918139641787144
1728212815.8540432,-0.04182245236736169
1728212815.9180768,-0.04182245236736169
1728212815.9663436,-0.04182245236736169
1728212816.0153518,-0.04182245236736169
1728212816.0621033,-0.03976078285423366
1728212816.1260092,-0.03652101409863864
1728212816.1750124,-0.03652101409863864
1728212816.2218478,-0.03652101409863864
1728212816.271529,-0.03652101409863864
1728212816.318125,-0.03976078285423366
1728212816.3833854,-0.04182245236736169
1728212816.4308336,-0.04182245236736169
1728212816.4793727,-0.04182245236736169
1728212816.5414255,-0.03976078285423366
1728212816.5890112,-0.03652101409863864
1728212816.6370578,-0.03652101409863864
1728212816.6857052,-0.03652101409863864
1728212816.7511425,-0.03652101409863864
1728212816.800452,-0.03652101409863864
1728212816.845729,-0.03652101409863864
1728212816.895288,-0.03652101409863864
1728212816.9580169,-0.03652101409863864
1728212817.005645,-0.03652101409863864
1728212817.0541928,-0.03652101409863864
1728212817.105733,-0.03976078285423366
1728212817.166683,-0.03858268361176667
1728212817.2290175,-0.03652101409863864
1728212817.2598898,-0.034459344585510615
1728212817.3804514,-0.034459344585510615
1728212817.4828036,-0.03328124742363822
1728212817.585084,-0.034459344585510615
1728212817.6328504,-0.04182245236736169
1728212817.681108,-0.06597344522604295
1728212817.744903,-0.06597344522604295
1728212817.793214,-0.05743224236291409
1728212817.8406012,-0.0606720111185091
1728212817.887108,-0.06273368063163713
1728212817.9384418,-0.06273368063163713
1728212818.0014725,-0.0606720111185091
1728212818.0472155,-0.050069134581063005
1728212818.096721,-0.04182245236736169
1728212818.143792,-0.03652101409863864
1728212818.191905,-0.034459344585510615
1728212818.2561717,-0.03328124742363822
1728212818.3041143,-0.03121957791051019
1728212818.353723,-0.029157906316787566
1728212818.4160504,-0.029157906316787566
1728212818.4653535,-0.03858268361176667
1728212818.512983,-0.03652101409863864
1728212818.5776477,-0.03976078285423366
1728212818.6241918,-0.04182245236736169
1728212818.6713216,-0.04182245236736169
1728212818.7205753,-0.03652101409863864
1728212818.7702003,-0.03652101409863864
1728212818.846591,-0.03652101409863864
1728212818.8797774,-0.03858268361176667
1728212818.9281268,-0.03976078285423366
1728212818.9770467,-0.04182245236736169
1728212819.0472887,-0.04182245236736169
